"g_id","g_link"
"932742","https://store.steampowered.com/app/932742/Super_Seducer_2__Bonus_Video_3_Girlfriend_Guaranteed/?snr=1_241_4_casual_104_705"
"932743","https://store.steampowered.com/app/932743/Super_Seducer_2__Documentary_The_Dark_Side_of_Seduction/?snr=1_241_4_casual_104_714"
"932744","https://store.steampowered.com/app/932744/Super_Seducer_2__Book_Soulmate_Sequence_Your_Guide_to_Social_Confidence_and_Finding_the_One/?snr=1_241_4_casual_104_702"
"932810","https://store.steampowered.com/app/932810/BattleCry_World_At_War/?snr=1_241_4_casual_104_633"
"932830","https://store.steampowered.com/app/932830/Dont_Touch_My_Virgin/?snr=1_241_4_casual_104_1295"
"933020","https://store.steampowered.com/app/933020/Welcome_Back_To_2007_2_Soundtrack/?snr=1_241_4_casual_104_1235"
"933100","https://store.steampowered.com/app/933100/Hentai_Weed_PuZZles_OST/?snr=1_241_4_casual_104_1223"
"933360","https://store.steampowered.com/app/933360/Mathel_Idle/?snr=1_241_4_casual_104_1037"
"933540","https://store.steampowered.com/app/933540/Idle_Space_Raider/?snr=1_241_4_casual_104_382"
"933620","https://store.steampowered.com/app/933620/Farm_Manager_2018__Brewing__Winemaking_DLC/?snr=1_241_4_casual_104_235"
"933930","https://store.steampowered.com/app/933930/Tiny_Love/?snr=1_241_4_casual_104_538"
"934250","https://store.steampowered.com/app/934250/Tactics_Rogue/?snr=1_241_4_casual_104_1529"
"934550","https://store.steampowered.com/app/934550/Duck_Hunting_Challenge/?snr=1_241_4_casual_104_1522"
"934710","https://store.steampowered.com/app/934710/_/?snr=1_241_4_casual_104_730"
"934860","https://store.steampowered.com/app/934860/La_Rana/?snr=1_241_4_casual_104_575"
"934960","https://store.steampowered.com/app/934960/Kokorogawari_Mini_Quiz_Game/?snr=1_241_4_casual_104_1551"
"935080","https://store.steampowered.com/app/935080/Puzzle_Plunder__Support_the_game/?snr=1_241_4_casual_104_796"
"935180","https://store.steampowered.com/app/935180/Puzzle_Monarch_Mummy/?snr=1_241_4_casual_104_702"
"935510","https://store.steampowered.com/app/935510/OMSI_2_AddOn_Kln/?snr=1_241_4_casual_104_103"
"935810","https://store.steampowered.com/app/935810/Welcome_Back_To_2007_2_Directors_Cut/?snr=1_241_4_casual_104_416"
"935840","https://store.steampowered.com/app/935840/Fantasy_Battles/?snr=1_241_4_casual_104_694"
"936800","https://store.steampowered.com/app/936800/Professor_Watts_Memory_Match_Cats/?snr=1_241_4_casual_104_422"
"936810","https://store.steampowered.com/app/936810/Professor_Watts_Memory_Match_Puppies/?snr=1_241_4_casual_104_726"
"936900","https://store.steampowered.com/app/936900/Dragon_puzzle/?snr=1_241_4_casual_104_1184"
"936910","https://store.steampowered.com/app/936910/Intelligence_Dogs__OST/?snr=1_241_4_casual_104_892"
"937350","https://store.steampowered.com/app/937350/Food_Drive_Race_against_Hunger/?snr=1_241_4_casual_104_437"
"937390","https://store.steampowered.com/app/937390/Ah_Love/?snr=1_241_4_casual_104_939"
"937790","https://store.steampowered.com/app/937790/Professional_Fishing_Starter_Kit_Basic/?snr=1_241_4_casual_104_816"
"937791","https://store.steampowered.com/app/937791/Professional_Fishing_Sakura_Ryokan_Spinning/?snr=1_241_4_casual_104_748"
"937792","https://store.steampowered.com/app/937792/Professional_Fishing_Catfish_Kit/?snr=1_241_4_casual_104_801"
"937930","https://store.steampowered.com/app/937930/Elle/?snr=1_241_4_casual_104_1095"
"937950","https://store.steampowered.com/app/937950/Not_in_Heaven/?snr=1_241_4_casual_104_249"
"938000","https://store.steampowered.com/app/938000/Land_of_Puzzles_Elven_Princess/?snr=1_241_4_casual_104_147"
"938030","https://store.steampowered.com/app/938030/Glass_Masquerade__Inceptions_Puzzle_Pack/?snr=1_241_4_casual_104_127"
"938450","https://store.steampowered.com/app/938450/Varenje_Soundtrack_Vol2__Sandwich_Edition/?snr=1_241_4_casual_104_1616"
"938530","https://store.steampowered.com/app/938530/Color_Guardian_Soundtrack/?snr=1_241_4_casual_104_1263"
"938540","https://store.steampowered.com/app/938540/21_Soundtrack/?snr=1_241_4_casual_104_1265"
"938550","https://store.steampowered.com/app/938550/Jellyfish_Season_Fan_Pack/?snr=1_241_4_casual_104_1611"
"938630","https://store.steampowered.com/app/938630/Jewel_Tree/?snr=1_241_4_casual_104_1223"
"938721","https://store.steampowered.com/app/938721/Visage__Original_Digital_Soundtrack/?snr=1_241_4_casual_104_763"
"938820","https://store.steampowered.com/app/938820/Puzzle_Monarch_Egypt/?snr=1_241_4_casual_104_937"
"938840","https://store.steampowered.com/app/938840/Puzzle_Monarch_Nile_River/?snr=1_241_4_casual_104_735"
"938950","https://store.steampowered.com/app/938950/Super_Seducer_2__Soundtrack/?snr=1_241_4_casual_104_1168"
"939000","https://store.steampowered.com/app/939000/Crisis_VRigade/?snr=1_241_4_casual_104_155"
"939060","https://store.steampowered.com/app/939060/Farm_Together__Supporters_Pack/?snr=1_241_4_casual_104_97"
"939110","https://store.steampowered.com/app/939110/IrisPlus/?snr=1_241_4_casual_104_1303"
"939570","https://store.steampowered.com/app/939570/Saint_Slaughter_X_Days__Original_Soundtrack/?snr=1_241_4_casual_104_1167"
"939590","https://store.steampowered.com/app/939590/Ladies_Soundtrack/?snr=1_241_4_casual_104_1264"
"940340","https://store.steampowered.com/app/940340/BBlocks_Soundtrack/?snr=1_241_4_casual_104_1265"
"940370","https://store.steampowered.com/app/940370/Snakest_Soundtrack/?snr=1_241_4_casual_104_1265"
"940550","https://store.steampowered.com/app/940550/Flying_Pengy__Mega_Bounce_Music_Theme/?snr=1_241_4_casual_104_1597"
"940710","https://store.steampowered.com/app/940710/Colt_Canyon/?snr=1_241_4_casual_104_219"
"940780","https://store.steampowered.com/app/940780/Royal_Roads/?snr=1_241_4_casual_104_293"
"940790","https://store.steampowered.com/app/940790/Gnomes_Garden_Halloween/?snr=1_241_4_casual_104_385"
"941080","https://store.steampowered.com/app/941080/Pizza_Titan_Ultra_Official_Soundtrack/?snr=1_241_4_casual_104_1581"
"941120","https://store.steampowered.com/app/941120/Optimum_Link/?snr=1_241_4_casual_104_502"
"941220","https://store.steampowered.com/app/941220/Hiveswap_Friendsim__Volume_Twelve/?snr=1_241_4_casual_104_415"
"941310","https://store.steampowered.com/app/941310/Beatographer_Beatmap_all_Music/?snr=1_241_4_casual_104_1194"
"941360","https://store.steampowered.com/app/941360/PUGNite__Soundtrack/?snr=1_241_4_casual_104_1220"
"941440","https://store.steampowered.com/app/941440/_/?snr=1_241_4_casual_104_1137"
"941640","https://store.steampowered.com/app/941640/Gundy/?snr=1_241_4_casual_104_579"
"941910","https://store.steampowered.com/app/941910/Hacked_Hentai_prison_OST/?snr=1_241_4_casual_104_1453"
"942050","https://store.steampowered.com/app/942050/2048/?snr=1_241_4_casual_104_226"
"942230","https://store.steampowered.com/app/942230/Coloring_Pixels__Flag_Pack/?snr=1_241_4_casual_104_434"
"942240","https://store.steampowered.com/app/942240/Coloring_Pixels__Halloween_Pack/?snr=1_241_4_casual_104_434"
"942290","https://store.steampowered.com/app/942290/House_Flipper__Garden_DLC/?snr=1_241_4_casual_104_9"
"942310","https://store.steampowered.com/app/942310/Blocky_Snake/?snr=1_241_4_casual_104_639"
"942360","https://store.steampowered.com/app/942360/Doodle_God_Blitz_Hidden_Object_DLC/?snr=1_241_4_casual_104_1130"
"942370","https://store.steampowered.com/app/942370/Offside/?snr=1_241_4_casual_104_1038"
"942590","https://store.steampowered.com/app/942590/Ascension_Valley_of_the_Ancients/?snr=1_241_4_casual_104_721"
"943120","https://store.steampowered.com/app/943120/Moe_Jigsaw__Blessing_of_the_Campanella_vol2_Pack/?snr=1_241_4_casual_104_1248"
"943121","https://store.steampowered.com/app/943121/Moe_Jigsaw__HyperHighspeedGenius_vol2_Pack/?snr=1_241_4_casual_104_1247"
"943122","https://store.steampowered.com/app/943122/Moe_Jigsaw__Blessing_of_the_Campanella_X_Pack/?snr=1_241_4_casual_104_1247"
"943123","https://store.steampowered.com/app/943123/Moe_Jigsaw__HyperHighspeedGenius_X_Pack/?snr=1_241_4_casual_104_1248"
"943170","https://store.steampowered.com/app/943170/Blast_the_Past/?snr=1_241_4_casual_104_357"
"943390","https://store.steampowered.com/app/943390/Pan_Panda/?snr=1_241_4_casual_104_481"
"943420","https://store.steampowered.com/app/943420/Coloring_Pixels__Farm_Pack/?snr=1_241_4_casual_104_481"
"943870","https://store.steampowered.com/app/943870/Attractorache__Soundtrack_DLC/?snr=1_241_4_casual_104_1271"
"943871","https://store.steampowered.com/app/943871/Attractorache__ArtBook_DLC/?snr=1_241_4_casual_104_1271"
"944450","https://store.steampowered.com/app/944450/Escape_Velocity/?snr=1_241_4_casual_104_647"
"944610","https://store.steampowered.com/app/944610/Automobiels_and_the_Eisenhower_Hiway_System_the_Game/?snr=1_241_4_casual_104_1636"
"944890","https://store.steampowered.com/app/944890/Ultimate_Sudoku_Collection__Parquet_Pack/?snr=1_241_4_casual_104_967"
"944891","https://store.steampowered.com/app/944891/Ultimate_Sudoku_Collection__TightFit6_Pack/?snr=1_241_4_casual_104_1605"
"944892","https://store.steampowered.com/app/944892/Ultimate_Sudoku_Collection__TightFit8_Pack/?snr=1_241_4_casual_104_1605"
"944893","https://store.steampowered.com/app/944893/Ultimate_Sudoku_Collection__TightFit9_Pack/?snr=1_241_4_casual_104_1605"
"945520","https://store.steampowered.com/app/945520/The_Perfectionist/?snr=1_241_4_casual_104_577"
"945630","https://store.steampowered.com/app/945630/MagiCats_Worlds/?snr=1_241_4_casual_104_866"
"945780","https://store.steampowered.com/app/945780/My_Memory_of_Us__Original_Soundtrack/?snr=1_241_4_casual_104_1007"
"945790","https://store.steampowered.com/app/945790/My_Memory_of_Us__Artbook/?snr=1_241_4_casual_104_1056"
"946040","https://store.steampowered.com/app/946040/Supply_Chain_Idle/?snr=1_241_4_casual_104_395"
"946070","https://store.steampowered.com/app/946070/Abstract/?snr=1_241_4_casual_104_667"
"946130","https://store.steampowered.com/app/946130/Druid__Soundtrack/?snr=1_241_4_casual_104_1330"
"946150","https://store.steampowered.com/app/946150/GamesGirls_Episode_3/?snr=1_241_4_casual_104_1179"
"946210","https://store.steampowered.com/app/946210/Secret_Girl/?snr=1_241_4_casual_104_715"
"946370","https://store.steampowered.com/app/946370/Zodiac_Axis/?snr=1_241_4_casual_104_1390"
"946430","https://store.steampowered.com/app/946430/Among_Us__Hamster_Pet_Bundle/?snr=1_241_4_casual_104_14"
"946520","https://store.steampowered.com/app/946520/Neighbor__Lingering_Memories_SideStory/?snr=1_241_4_casual_104_1546"
"946560","https://store.steampowered.com/app/946560/Dont_Forget_Our_Esports_Dream/?snr=1_241_4_casual_104_527"
"946750","https://store.steampowered.com/app/946750/Mad_Digger__Wallpapers/?snr=1_241_4_casual_104_1587"
"946820","https://store.steampowered.com/app/946820/Pleasure_PuzzlePortrait_Plus/?snr=1_241_4_casual_104_1120"
"946900","https://store.steampowered.com/app/946900/Kokorogawari__Watercolour_Paint_Set/?snr=1_241_4_casual_104_1516"
"946901","https://store.steampowered.com/app/946901/Kokorogawari__Secret_Artwork_Collection/?snr=1_241_4_casual_104_1524"
"946902","https://store.steampowered.com/app/946902/Kokorogawari__Best_Value_Pack/?snr=1_241_4_casual_104_1510"
"946930","https://store.steampowered.com/app/946930/Ameagari_no_Hanaby__OST/?snr=1_241_4_casual_104_1148"
"947130","https://store.steampowered.com/app/947130/SpaceTone__Soundtrack__Wallpaper_Pack_1/?snr=1_241_4_casual_104_1616"
"947400","https://store.steampowered.com/app/947400/Mahjong_Secrets/?snr=1_241_4_casual_104_1217"
"947530","https://store.steampowered.com/app/947530/The_Cup/?snr=1_241_4_casual_104_665"
"947550","https://store.steampowered.com/app/947550/Deep_Space_Waifu_Fantasy__Soundtrack/?snr=1_241_4_casual_104_463"
"947590","https://store.steampowered.com/app/947590/The_Commission__OST/?snr=1_241_4_casual_104_1613"
"947810","https://store.steampowered.com/app/947810/Kokorogawari__Charcoal_Sketches/?snr=1_241_4_casual_104_1551"
"948250","https://store.steampowered.com/app/948250/Varenje__Strategy_Guide_DLC/?snr=1_241_4_casual_104_1574"
"948390","https://store.steampowered.com/app/948390/XenoShyft__Forbidden_Sciences/?snr=1_241_4_casual_104_1503"
"948510","https://store.steampowered.com/app/948510/Monster_Clicker__Idle_Halloween_Strategy/?snr=1_241_4_casual_104_1003"
"948590","https://store.steampowered.com/app/948590/Hard_Work__Original_Soundtrack/?snr=1_241_4_casual_104_1485"
"948880","https://store.steampowered.com/app/948880/Stadium_Renovator/?snr=1_241_4_casual_104_1322"
"948910","https://store.steampowered.com/app/948910/__Unconquered_Castle_Original_Soundtrack/?snr=1_241_4_casual_104_1088"
"949000","https://store.steampowered.com/app/949000/Marble_Combat/?snr=1_241_4_casual_104_586"
"949060","https://store.steampowered.com/app/949060/Love_Thyself__A_Horatio_Story/?snr=1_241_4_casual_104_357"
"949130","https://store.steampowered.com/app/949130/Dracos_Misfortune/?snr=1_241_4_casual_104_1039"
"949380","https://store.steampowered.com/app/949380/AV17/?snr=1_241_4_casual_104_530"
"949910","https://store.steampowered.com/app/949910/Refill_your_Roguelike/?snr=1_241_4_casual_104_667"
"950380","https://store.steampowered.com/app/950380/Hang_Up/?snr=1_241_4_casual_104_455"
"950590","https://store.steampowered.com/app/950590/Epic_Roller_Coasters__Dread_Blood/?snr=1_241_4_casual_104_1063"
"950640","https://store.steampowered.com/app/950640/King_of_Phoenix_Soundtrack/?snr=1_241_4_casual_104_1540"
"950820","https://store.steampowered.com/app/950820/Hiveswap_Friendsim__Volume_Thirteen/?snr=1_241_4_casual_104_415"
"951250","https://store.steampowered.com/app/951250/Not_Heaven/?snr=1_241_4_casual_104_651"
"951350","https://store.steampowered.com/app/951350/Nonos_magic_general_shop_Soundtrack/?snr=1_241_4_casual_104_854"
"951430","https://store.steampowered.com/app/951430/Dead_Age_2/?snr=1_241_4_casual_104_16"
"951460","https://store.steampowered.com/app/951460/Circle_Empires_Apex_Monsters/?snr=1_241_4_casual_104_113"
"951610","https://store.steampowered.com/app/951610/Another_Sight__Hodge_Skins/?snr=1_241_4_casual_104_1259"
"951840","https://store.steampowered.com/app/951840/Dont_Save_the_Princess/?snr=1_241_4_casual_104_1037"
"952090","https://store.steampowered.com/app/952090/Grand_Strategy/?snr=1_241_4_casual_104_667"
"952120","https://store.steampowered.com/app/952120/2019___Three_Kingdoms_2019/?snr=1_241_4_casual_104_554"
"952210","https://store.steampowered.com/app/952210/Make_Route_Soundtrack/?snr=1_241_4_casual_104_1611"
"952230","https://store.steampowered.com/app/952230/5_Star_Miami_Resort/?snr=1_241_4_casual_104_99"
"952490","https://store.steampowered.com/app/952490/Hello_Charlotte_Heavens_Gate/?snr=1_241_4_casual_104_218"
"952670","https://store.steampowered.com/app/952670/Crusaders_of_the_Lost_Idols_Otto_von_Klick_Taskmaster_Pack/?snr=1_241_4_casual_104_1372"
"952671","https://store.steampowered.com/app/952671/Crusaders_of_the_Lost_Idols_Molly_the_Mouser_Taskmaster_Pack/?snr=1_241_4_casual_104_1448"
"952900","https://store.steampowered.com/app/952900/Tomoyo_After__CLANNADTomoyo_After_Piano_Arrange_Album_Piano_no_Mori/?snr=1_241_4_casual_104_719"
"953020","https://store.steampowered.com/app/953020/DRAGON_BALL_XENOVERSE_2__Anime_Music_Pack_2/?snr=1_241_4_casual_104_692"
"953250","https://store.steampowered.com/app/953250/War_Machines_Free_to_Play/?snr=1_241_4_casual_104_629"
"953440","https://store.steampowered.com/app/953440/And_Youre_There_Too/?snr=1_241_4_casual_104_652"
"953570","https://store.steampowered.com/app/953570/White_Dove/?snr=1_241_4_casual_104_574"
"953580","https://store.steampowered.com/app/953580/_/?snr=1_241_4_casual_104_27"
"953800","https://store.steampowered.com/app/953800/Zaccaria_Pinball__Nautilus_2018_Table/?snr=1_241_4_casual_104_1167"
"954220","https://store.steampowered.com/app/954220/Neighbor__Original_Soundtrack/?snr=1_241_4_casual_104_1529"
"954221","https://store.steampowered.com/app/954221/Neighbor__Official_Guidebook/?snr=1_241_4_casual_104_1525"
"954670","https://store.steampowered.com/app/954670/Gnomes_Garden_Lost_King_Soundtrack/?snr=1_241_4_casual_104_1535"
"955180","https://store.steampowered.com/app/955180/_/?snr=1_241_4_casual_104_579"
"955181","https://store.steampowered.com/app/955181/_/?snr=1_241_4_casual_104_824"
"955182","https://store.steampowered.com/app/955182/_/?snr=1_241_4_casual_104_826"
"955480","https://store.steampowered.com/app/955480/Jam_Studio_VR__The_Learning_Station_Fun_Bundle/?snr=1_241_4_casual_104_1537"
"955520","https://store.steampowered.com/app/955520/Jam_Studio_VR__The_Learning_Station_Math__Alphabet_Basics/?snr=1_241_4_casual_104_1531"
"956140","https://store.steampowered.com/app/956140/Lifeslide/?snr=1_241_4_casual_104_1206"
"956190","https://store.steampowered.com/app/956190/Cats_Puzzle/?snr=1_241_4_casual_104_1097"
"956540","https://store.steampowered.com/app/956540/Color_Phase/?snr=1_241_4_casual_104_690"
"956780","https://store.steampowered.com/app/956780/x2Roulette/?snr=1_241_4_casual_104_531"
"956900","https://store.steampowered.com/app/956900/LocaLove_Theme_Song_EP/?snr=1_241_4_casual_104_771"
"957070","https://store.steampowered.com/app/957070/iB_Cricket/?snr=1_241_4_casual_104_177"
"957220","https://store.steampowered.com/app/957220/Our_Worst_Fears/?snr=1_241_4_casual_104_1211"
"957630","https://store.steampowered.com/app/957630/Demonheart__Devs_Coffee/?snr=1_241_4_casual_104_1174"
"957760","https://store.steampowered.com/app/957760/Nonogram__Masters_Legacy_The_Greatest_Pack/?snr=1_241_4_casual_104_1030"
"957761","https://store.steampowered.com/app/957761/Nonogram__Masters_Legacy_Classic_Pack/?snr=1_241_4_casual_104_1171"
"957762","https://store.steampowered.com/app/957762/Nonogram__Masters_Legacy_Speed_Pack/?snr=1_241_4_casual_104_1087"
"958130","https://store.steampowered.com/app/958130/NEET_simulator/?snr=1_241_4_casual_104_432"
"958250","https://store.steampowered.com/app/958250/Volleying_Original_Soundtrack/?snr=1_241_4_casual_104_1007"
"958260","https://store.steampowered.com/app/958260/DEAD_OR_ALIVE_Xtreme_Venus_Vacation/?snr=1_241_4_casual_104_1"
"958380","https://store.steampowered.com/app/958380/Wildlife_Park_3__Africa/?snr=1_241_4_casual_104_795"
"958381","https://store.steampowered.com/app/958381/Wildlife_Park_3__Asia/?snr=1_241_4_casual_104_1026"
"958640","https://store.steampowered.com/app/958640/Super_Turbo_Sudoku/?snr=1_241_4_casual_104_332"
"958840","https://store.steampowered.com/app/958840/Groove_Catcher/?snr=1_241_4_casual_104_1404"
"959060","https://store.steampowered.com/app/959060/RideOp__New_Heights_Expansion_pack/?snr=1_241_4_casual_104_1447"
"959160","https://store.steampowered.com/app/959160/Hiveswap_Friendsim__Volume_Fourteen/?snr=1_241_4_casual_104_414"
"959750","https://store.steampowered.com/app/959750/A_Book_of_Beasts_and_Buddies/?snr=1_241_4_casual_104_436"
"959840","https://store.steampowered.com/app/959840/Steel_Vampire_Original_Soundtrack/?snr=1_241_4_casual_104_1177"
"959870","https://store.steampowered.com/app/959870/The_Monster/?snr=1_241_4_casual_104_668"
"960120","https://store.steampowered.com/app/960120/Puzzle_Monarch_Nile_River_Wall_Papers/?snr=1_241_4_casual_104_1143"
"960270","https://store.steampowered.com/app/960270/Dafen_Oil_Painting_Village_An_Immersive_Reality/?snr=1_241_4_casual_104_625"
"960330","https://store.steampowered.com/app/960330/Dark_Gnome/?snr=1_241_4_casual_104_593"
"960770","https://store.steampowered.com/app/960770/Moe_Jigsaw__SengokuKoihime_Pack/?snr=1_241_4_casual_104_1539"
"960890","https://store.steampowered.com/app/960890/Adolescent_Santa_Claus_OST_And_ART/?snr=1_241_4_casual_104_579"
"961290","https://store.steampowered.com/app/961290/Masters_of_Puzzle__Steampunk_Hearse/?snr=1_241_4_casual_104_1541"
"961300","https://store.steampowered.com/app/961300/Masters_of_Puzzle__The_Goblin_Watermill/?snr=1_241_4_casual_104_1542"
"961470","https://store.steampowered.com/app/961470/Moe_Jigsaw__Shin_KoihimeMusou_vol4_Pack/?snr=1_241_4_casual_104_1249"
"961471","https://store.steampowered.com/app/961471/Moe_Jigsaw__Kamigakari_Cross_Heart_vol2_Pack/?snr=1_241_4_casual_104_1364"
"961472","https://store.steampowered.com/app/961472/Moe_Jigsaw__Witchs_Garden_vol2_Pack/?snr=1_241_4_casual_104_1358"
"961630","https://store.steampowered.com/app/961630/Tower_Hunter_Erzas_Trial__OST/?snr=1_241_4_casual_104_899"
"962890","https://store.steampowered.com/app/962890/DEAD/?snr=1_241_4_casual_104_1591"
"963720","https://store.steampowered.com/app/963720/Beasts_Shall_Rise/?snr=1_241_4_casual_104_984"
"963740","https://store.steampowered.com/app/963740/TITAN_HUNTER__Starter_Pack/?snr=1_241_4_casual_104_1610"
"963960","https://store.steampowered.com/app/963960/NEONARCADE_adventure_puzzle_muse/?snr=1_241_4_casual_104_1240"
"964040","https://store.steampowered.com/app/964040/Snood/?snr=1_241_4_casual_104_554"
"964120","https://store.steampowered.com/app/964120/Dream_Golf_VR__Jungle_Temple/?snr=1_241_4_casual_104_791"
"964150","https://store.steampowered.com/app/964150/Chemical_Chimpet/?snr=1_241_4_casual_104_984"
"964590","https://store.steampowered.com/app/964590/Accounting_Soundtrack_Yellow_Edition/?snr=1_241_4_casual_104_1356"
"964880","https://store.steampowered.com/app/964880/Caliban_Below__The_Abbots_Book_A_Short_Story/?snr=1_241_4_casual_104_1613"
"964910","https://store.steampowered.com/app/964910/Sunshine__Overcast/?snr=1_241_4_casual_104_1395"
"965150","https://store.steampowered.com/app/965150/Ascending__Dojo/?snr=1_241_4_casual_104_866"
"965210","https://store.steampowered.com/app/965210/Caf_International/?snr=1_241_4_casual_104_984"
"965270","https://store.steampowered.com/app/965270/Snow_White_Solitaire__Soundtrack/?snr=1_241_4_casual_104_1449"
"965290","https://store.steampowered.com/app/965290/Riddles_of_the_Owls_Kingdom__Soundtrack/?snr=1_241_4_casual_104_1214"
"965350","https://store.steampowered.com/app/965350/Farm_Together__Mistletoe_Pack/?snr=1_241_4_casual_104_699"
"965540","https://store.steampowered.com/app/965540/Bombyman/?snr=1_241_4_casual_104_1040"
"965920","https://store.steampowered.com/app/965920/RocketGO/?snr=1_241_4_casual_104_616"
"966000","https://store.steampowered.com/app/966000/Detective_Sherlock_Pug__Hidden_Object_Relaxing_games/?snr=1_241_4_casual_104_206"
"966130","https://store.steampowered.com/app/966130/Yuzi_Lims_Hentai__Soundtrack/?snr=1_241_4_casual_104_1132"
"966160","https://store.steampowered.com/app/966160/Seek_Love/?snr=1_241_4_casual_104_650"
"966360","https://store.steampowered.com/app/966360/Hiveswap_Friendsim__Volume_Fifteen/?snr=1_241_4_casual_104_415"
"967010","https://store.steampowered.com/app/967010/Fallstreak__Fan_Pack/?snr=1_241_4_casual_104_1087"
"967490","https://store.steampowered.com/app/967490/Microsoft_Maquette/?snr=1_241_4_casual_104_393"
"967980","https://store.steampowered.com/app/967980/King_of_Queendoms_Soundtrack/?snr=1_241_4_casual_104_1528"
"968200","https://store.steampowered.com/app/968200/Jump_Jumpz/?snr=1_241_4_casual_104_625"
"968310","https://store.steampowered.com/app/968310/Breathe_Peace_World/?snr=1_241_4_casual_104_489"
"968550","https://store.steampowered.com/app/968550/Tinytopia/?snr=1_241_4_casual_104_1410"
"968820","https://store.steampowered.com/app/968820/Stormhill_Mystery_Family_Shadows/?snr=1_241_4_casual_104_179"
"969180","https://store.steampowered.com/app/969180/Tales_of_the_Aswang_VR/?snr=1_241_4_casual_104_1303"
"969220","https://store.steampowered.com/app/969220/Up_in_the_Air/?snr=1_241_4_casual_104_170"
"969260","https://store.steampowered.com/app/969260/Ballistic_Overkill__Marksman_Secret_Agent/?snr=1_241_4_casual_104_1552"
"969261","https://store.steampowered.com/app/969261/Ballistic_Overkill__Shadow_Red_Leader/?snr=1_241_4_casual_104_1453"
"969262","https://store.steampowered.com/app/969262/Ballistic_Overkill__Grenadier_Mad_Bomber/?snr=1_241_4_casual_104_1546"
"969270","https://store.steampowered.com/app/969270/Glass_Masquerade__Halloween_Puzzle_Pack/?snr=1_241_4_casual_104_154"
"969430","https://store.steampowered.com/app/969430/LUXO_Buddies__Expansion_Pack_1/?snr=1_241_4_casual_104_1631"
"969560","https://store.steampowered.com/app/969560/Coloring_Pixels__Emoji_Pack/?snr=1_241_4_casual_104_540"
"969620","https://store.steampowered.com/app/969620/Seven_days_with_the_Ghost__Original_Soundtrack/?snr=1_241_4_casual_104_1143"
"969760","https://store.steampowered.com/app/969760/Omno/?snr=1_241_4_casual_104_1419"
"970020","https://store.steampowered.com/app/970020/Oneway_Ticket__Digital_Artbook/?snr=1_241_4_casual_104_1145"
"970100","https://store.steampowered.com/app/970100/Coloring_Pixels__Space_Pack/?snr=1_241_4_casual_104_428"
"970110","https://store.steampowered.com/app/970110/Coloring_Pixels__Winter_Holidays_Pack/?snr=1_241_4_casual_104_1373"
"970630","https://store.steampowered.com/app/970630/Zaccaria_Pinball__Stars_Phoenix_2018_Table/?snr=1_241_4_casual_104_1379"
"970640","https://store.steampowered.com/app/970640/Ultimate_Fishing_Simulator__Moraine_Lake_DLC/?snr=1_241_4_casual_104_45"
"971880","https://store.steampowered.com/app/971880/Solitaire_Mystery_Four_Seasons/?snr=1_241_4_casual_104_471"
"971910","https://store.steampowered.com/app/971910/NALOGI__PENSIYA_Pack/?snr=1_241_4_casual_104_764"
"971924","https://store.steampowered.com/app/971924/Among_Us__Bedcrab_Pet_Bundle/?snr=1_241_4_casual_104_24"
"971925","https://store.steampowered.com/app/971925/Among_Us__Polus_Skins/?snr=1_241_4_casual_104_19"
"971970","https://store.steampowered.com/app/971970/At_Home_Alone__Reward_1_1/?snr=1_241_4_casual_104_1371"
"971980","https://store.steampowered.com/app/971980/At_Home_Alone__Reward_3_3/?snr=1_241_4_casual_104_1238"
"971995","https://store.steampowered.com/app/971995/Among_Us__Brainslug_Pet_Bundle/?snr=1_241_4_casual_104_24"
"971996","https://store.steampowered.com/app/971996/Among_Us__Mini_Crewmate_Bundle/?snr=1_241_4_casual_104_14"
"971998","https://store.steampowered.com/app/971998/Among_Us__MIRA_HQ_Skins/?snr=1_241_4_casual_104_18"
"971999","https://store.steampowered.com/app/971999/Among_Us__Stickmin_Pet_Bundle/?snr=1_241_4_casual_104_23"
"972380","https://store.steampowered.com/app/972380/Holy_Potatoes_A_Spy_Story_Soundtrack/?snr=1_241_4_casual_104_1125"
"972950","https://store.steampowered.com/app/972950/DragonSnake_VR/?snr=1_241_4_casual_104_1393"
"973320","https://store.steampowered.com/app/973320/Dystopian_Nights/?snr=1_241_4_casual_104_1108"
"973380","https://store.steampowered.com/app/973380/End_War_RTS__Alien_invasion/?snr=1_241_4_casual_104_765"
"973490","https://store.steampowered.com/app/973490/Fairy_of_the_treasures__Wallpapers/?snr=1_241_4_casual_104_1265"
"973770","https://store.steampowered.com/app/973770/Ballistic_Overkill__Shadow_Guerrilla/?snr=1_241_4_casual_104_1587"
"974090","https://store.steampowered.com/app/974090/Gravity_Bone/?snr=1_241_4_casual_104_655"
"974150","https://store.steampowered.com/app/974150/WellTown/?snr=1_241_4_casual_104_619"
"974200","https://store.steampowered.com/app/974200/_/?snr=1_241_4_casual_104_166"
"974290","https://store.steampowered.com/app/974290/My_Time_At_Portia__Original_Soundtrack/?snr=1_241_4_casual_104_47"
"974400","https://store.steampowered.com/app/974400/Zaccaria_Pinball__27_Retro_Tables/?snr=1_241_4_casual_104_474"
"974780","https://store.steampowered.com/app/974780/Case_Simulator_Weapons_and_Armors_Expansion_Pack_1/?snr=1_241_4_casual_104_1465"
